time	V(n012)	V(n015)	I(L1)
5.010744644519531e-006	6.756443e-001	7.855099e+000	-1.736228e-001
5.010853439363588e-006	3.713344e-001	7.881821e+000	-1.737417e-001
5.010924118644007e-006	2.481530e-001	7.906713e+000	-1.738199e-001
5.011016890755162e-006	1.453562e-001	7.944024e+000	-1.739229e-001
5.011081903006401e-006	1.012993e-001	7.971689e+000	-1.739952e-001
5.011149116800845e-006	7.031699e-002	8.001236e+000	-1.740701e-001
5.011214640575264e-006	5.041076e-002	8.030485e+000	-1.741432e-001
5.011284526629649e-006	3.617233e-002	8.061951e+000	-1.742212e-001
5.011349772157936e-006	2.760532e-002	8.091438e+000	-1.742940e-001
5.011420094836660e-006	2.141111e-002	8.123252e+000	-1.743725e-001
5.011490429842001e-006	1.751189e-002	8.155031e+000	-1.744510e-001
5.011565317390105e-006	1.477761e-002	8.188780e+000	-1.745346e-001
5.011646870991123e-006	1.297631e-002	8.225395e+000	-1.746257e-001
5.011733841622622e-006	1.174082e-002	8.264255e+000	-1.747229e-001
5.011839415954808e-006	1.086863e-002	8.311151e+000	-1.748407e-001
5.011951502107945e-006	1.026390e-002	8.360577e+000	-1.749659e-001
5.012107703412646e-006	9.745223e-003	8.428857e+000	-1.751404e-001
5.012272756352782e-006	9.338195e-003	8.500171e+000	-1.753247e-001
5.012548877352663e-006	8.837961e-003	8.617741e+000	-1.756330e-001
5.012839037797924e-006	8.426982e-003	8.738652e+000	-1.759570e-001
5.013419358688447e-006	7.802452e-003	8.973848e+000	-1.766050e-001
5.013957231128244e-006	7.421148e-003	9.184153e+000	-1.772055e-001
5.014732594412415e-006	6.973557e-003	9.473983e+000	-1.780711e-001
5.015564191601780e-006	6.687206e-003	9.768835e+000	-1.789992e-001
5.016636444140935e-006	6.359774e-003	1.012583e+001	-1.801958e-001
5.017778734387216e-006	6.180533e-003	1.047892e+001	-1.814703e-001
5.019262697464543e-006	5.941171e-003	1.089984e+001	-1.831255e-001
5.020792226259116e-006	5.844050e-003	1.129105e+001	-1.848310e-001
5.022988528395769e-006	5.667193e-003	1.178981e+001	-1.872791e-001
5.025017167721799e-006	5.638290e-003	1.218988e+001	-1.895393e-001
5.027972775987983e-006	5.531876e-003	1.268462e+001	-1.928305e-001
5.030767610976918e-006	5.559016e-003	1.307270e+001	-1.959407e-001
5.034573655766263e-006	5.520343e-003	1.349684e+001	-2.001730e-001
5.038444401196196e-006	5.604905e-003	1.383327e+001	-2.044733e-001
5.043453341505599e-006	5.634591e-003	1.415787e+001	-2.100323e-001
5.048817179959994e-006	5.785341e-003	1.440976e+001	-2.159779e-001
5.054420970303002e-006	5.866120e-003	1.459400e+001	-2.221810e-001
5.059944776650549e-006	6.044177e-003	1.471941e+001	-2.282867e-001
5.065705543841671e-006	6.150491e-003	1.480861e+001	-2.346444e-001
5.071830589681432e-006	6.352841e-003	1.487253e+001	-2.413928e-001
5.078312960821685e-006	6.490925e-003	1.491691e+001	-2.485215e-001
5.085685336380636e-006	6.730379e-003	1.494890e+001	-2.566119e-001
5.093540668949590e-006	6.913877e-003	1.496942e+001	-2.652109e-001
5.103519134258788e-006	7.226174e-003	1.498385e+001	-2.761005e-001
5.115629031458682e-006	7.532094e-003	1.499242e+001	-2.892604e-001
5.134049390227440e-006	8.077631e-003	1.499753e+001	-3.091582e-001
5.157783841601195e-006	8.703382e-003	1.499949e+001	-3.345643e-001
5.192404729633635e-006	9.681091e-003	1.499996e+001	-3.710831e-001
5.243555372441514e-006	1.101899e-002	1.500001e+001	-4.237260e-001
5.318170828010246e-006	1.297157e-002	1.500001e+001	-4.969697e-001
5.444847404617412e-006	1.595851e-002	1.500001e+001	-6.098664e-001
5.640159904617412e-006	1.989294e-002	1.500000e+001	-7.562665e-001
5.835472404617411e-006	2.268577e-002	1.500000e+001	-8.640788e-001
6.030784904617411e-006	2.430307e-002	1.500000e+001	-9.247332e-001
6.226097404617411e-006	2.454080e-002	1.500000e+001	-9.350656e-001
6.421409904617410e-006	2.351391e-002	1.500000e+001	-8.948406e-001
6.616722404617410e-006	2.117203e-002	1.500000e+001	-8.067408e-001
6.814687500000001e-006	1.769618e-002	1.500000e+001	-6.828913e-001
6.830603072295549e-006	1.737257e-002	1.499999e+001	-6.702905e-001
6.870630428554102e-006	1.653018e-002	1.499999e+001	-6.374486e-001
6.964267814335809e-006	1.444669e-002	1.499999e+001	-5.561153e-001
7.000000000000002e-006	1.357595e-002	1.499999e+001	-5.232784e-001
7.010000000000001e-006	1.335456e-002	1.499999e+001	-5.139383e-001
7.011000000000000e-006	1.321455e-002	1.443081e+001	-5.129983e-001
7.013000000000000e-006	1.296042e-002	1.315282e+001	-5.111169e-001
7.016000000000001e-006	1.267077e-002	1.087203e+001	-5.082898e-001
7.020000000000001e-006	1.245871e-002	7.413554e+000	-5.045145e-001
7.020400000000001e-006	1.250282e-002	7.223847e+000	-5.041361e-001
7.021200000000001e-006	1.261721e-002	6.858755e+000	-5.033791e-001
7.022800000000001e-006	1.289529e-002	6.193037e+000	-5.018634e-001
7.026000000000000e-006	1.367745e-002	5.030582e+000	-4.988275e-001
7.028863872618640e-006	1.493235e-002	4.143395e+000	-4.961061e-001
7.030857512250086e-006	1.655452e-002	3.617934e+000	-4.942085e-001
7.032249336338541e-006	1.859287e-002	3.294224e+000	-4.928820e-001
7.033308156798439e-006	2.131028e-002	3.068889e+000	-4.918719e-001
7.034097852552008e-006	2.482715e-002	2.911493e+000	-4.911180e-001
7.034723814431912e-006	2.963602e-002	2.792983e+000	-4.905200e-001
7.035236291230140e-006	3.647435e-002	2.699876e+000	-4.900301e-001
7.035615496275856e-006	4.493044e-002	2.633316e+000	-4.896675e-001
7.035896007415254e-006	5.458821e-002	2.585545e+000	-4.893990e-001
7.036132989124447e-006	6.647957e-002	2.546307e+000	-4.891722e-001
7.036355458552993e-006	8.254140e-002	2.510483e+000	-4.889590e-001
7.036562019498321e-006	1.025311e-001	2.478137e+000	-4.887609e-001
7.036831967053647e-006	1.338195e-001	2.436918e+000	-4.885018e-001
7.037112876421432e-006	1.695485e-001	2.395016e+000	-4.882317e-001
7.037467568415251e-006	2.167459e-001	2.343530e+000	-4.878901e-001
7.038035917421125e-006	2.949050e-001	2.264150e+000	-4.873411e-001
7.039073513853215e-006	4.434863e-001	2.128545e+000	-4.863329e-001
7.041148706717394e-006	7.617065e-001	1.888218e+000	-4.842924e-001
7.045299092445753e-006	1.480888e+000	1.482307e+000	-4.801351e-001
7.049498287563737e-006	2.323698e+000	1.145943e+000	-4.758225e-001
7.053433015742193e-006	3.213470e+000	8.913052e-001	-4.716654e-001
7.056516973609172e-006	3.966822e+000	7.311122e-001	-4.683064e-001
7.060740601759862e-006	5.061276e+000	5.587245e-001	-4.635556e-001
7.065215480269457e-006	6.282758e+000	4.215117e-001	-4.583246e-001
7.071740880021891e-006	8.146767e+000	2.805434e-001	-4.503510e-001
7.077684968898470e-006	9.902018e+000	1.935490e-001	-4.427332e-001
7.083814324176271e-006	1.174364e+001	1.351362e-001	-4.344884e-001
7.089344872854137e-006	1.341527e+001	1.001578e-001	-4.266994e-001
7.095480281298579e-006	1.526355e+001	7.431729e-002	-4.176691e-001
7.101507596684928e-006	1.705773e+001	5.722185e-002	-4.084098e-001
7.108216249480052e-006	1.901300e+001	4.450143e-002	-3.976572e-001
7.115004248877638e-006	2.093065e+001	3.581955e-002	-3.863122e-001
7.122668369166050e-006	2.300421e+001	2.916883e-002	-3.729585e-001
7.130778550480928e-006	2.507386e+001	2.426662e-002	-3.582316e-001
7.140201970685652e-006	2.729550e+001	2.017121e-002	-3.404018e-001
7.150636715266893e-006	2.950229e+001	1.673819e-002	-3.198408e-001
7.163195986475044e-006	3.177949e+001	1.344513e-002	-2.940989e-001
7.177780132752325e-006	3.388554e+001	1.026157e-002	-2.630885e-001
7.196214701691879e-006	3.573667e+001	6.776243e-003	-2.227966e-001
7.203514483854239e-006	3.623734e+001	5.550328e-003	-2.065542e-001
7.208085593746321e-006	3.648623e+001	4.802098e-003	-1.962771e-001
7.211074858049057e-006	3.658779e+001	4.231649e-003	-1.895314e-001
7.215079158158229e-006	3.664665e+001	3.381811e-003	-1.804797e-001
7.217529231268302e-006	3.667048e+001	2.907244e-003	-1.749365e-001
7.221057061458793e-006	3.669918e+001	2.364123e-003	-1.669489e-001
7.227307875324730e-006	3.674251e+001	1.644590e-003	-1.527864e-001
7.233227534382182e-006	3.677929e+001	1.170188e-003	-1.393648e-001
7.238735966601123e-006	3.681147e+001	8.832444e-004	-1.268668e-001
7.244855792813816e-006	3.684579e+001	6.749987e-004	-1.129732e-001
7.250849004110027e-006	3.687832e+001	5.414980e-004	-9.935968e-002
7.257023212839464e-006	3.691103e+001	4.523069e-004	-8.532835e-002
7.262868151668791e-006	3.694137e+001	3.969888e-004	-7.203986e-002
7.269042285788593e-006	3.697287e+001	3.582639e-004	-5.799812e-002
7.274829744196128e-006	3.700193e+001	3.337440e-004	-4.483208e-002
7.281416447826627e-006	3.703450e+001	3.147713e-004	-2.984441e-002
7.288773620292423e-006	3.707026e+001	3.000817e-004	-1.310087e-002
7.298162767388472e-006	3.711490e+001	2.865857e-004	8.268563e-003
7.308725782025467e-006	3.716355e+001	2.739145e-004	3.230728e-002
7.322965038673088e-006	3.722535e+001	2.532186e-004	6.469986e-002
7.338240693297074e-006	3.728110e+001	2.160081e-004	9.943044e-002
7.343452460983788e-006	3.729320e+001	1.869345e-004	1.112714e-001
7.347581144162353e-006	3.729497e+001	1.392283e-004	1.206452e-001
7.350033300677474e-006	3.728784e+001	8.460727e-005	1.262097e-001
7.351890310193961e-006	3.727286e+001	7.029274e-006	1.304213e-001
7.353836024122716e-006	3.724102e+001	-1.237377e-004	1.348310e-001
7.355665157597267e-006	3.719559e+001	-2.858663e-004	1.389731e-001
7.357359908673501e-006	3.714573e+001	-4.531351e-004	1.428069e-001
7.359278513198037e-006	3.708342e+001	-6.446541e-004	1.471411e-001
7.362515930377790e-006	3.696538e+001	-9.635473e-004	1.544367e-001
7.368990764737294e-006	3.667832e+001	-1.602154e-003	1.689617e-001
7.378304487328656e-006	3.613491e+001	-2.557455e-003	1.897005e-001
7.387840257383506e-006	3.540068e+001	-3.625722e-003	2.106804e-001
7.399452568448199e-006	3.423690e+001	-5.089886e-003	2.357858e-001
7.411616999170463e-006	3.267624e+001	-6.822035e-003	2.614734e-001
7.423499543180213e-006	3.080242e+001	-8.719825e-003	2.857924e-001
7.436073408116259e-006	2.844576e+001	-1.092744e-002	3.106512e-001
7.444454510017833e-006	2.666924e+001	-1.250669e-002	3.267176e-001
7.448104651480767e-006	2.584673e+001	-1.325086e-002	3.334410e-001
7.452971506764680e-006	2.470646e+001	-1.428117e-002	3.422121e-001
7.460000000000000e-006	2.297711e+001	-1.581402e-002	3.546587e-001
7.460220000000000e-006	2.292146e+001	-1.586423e-002	3.550384e-001
7.460660000000000e-006	2.280994e+001	-1.596525e-002	3.557965e-001
7.463300000000001e-006	2.213374e+001	-1.658328e-002	3.602980e-001
7.466820000000002e-006	2.121391e+001	-1.743191e-002	3.662040e-001
7.470000000000000e-006	2.036619e+001	-1.821604e-002	3.714751e-001
7.470006996013991e-006	2.036431e+001	-1.821782e-002	3.714866e-001
7.470020988041976e-006	2.036054e+001	-1.822137e-002	3.715094e-001
7.471040407223670e-006	2.008552e+001	-1.848164e-002	3.731684e-001
7.472059826405364e-006	1.980914e+001	-1.874636e-002	3.748144e-001
7.473079245587058e-006	1.953139e+001	-1.901554e-002	3.764474e-001
7.474098664768751e-006	1.925229e+001	-1.928917e-002	3.780674e-001
7.475118083950446e-006	1.897182e+001	-1.956726e-002	3.796744e-001
7.476137503132139e-006	1.869000e+001	-1.984980e-002	3.812684e-001
7.477156922313834e-006	1.840681e+001	-2.013680e-002	3.828494e-001
7.484320840641660e-006	1.638749e+001	-2.221190e-002	3.938220e-001
7.485672163344348e-006	1.600148e+001	-2.262760e-002	3.958404e-001
7.488374808749724e-006	1.522572e+001	-2.352067e-002	3.997611e-001
7.493780099560478e-006	1.366333e+001	-2.544908e-002	4.073803e-001
7.500000000000001e-006	1.185831e+001	-2.783543e-002	4.159138e-001
7.500013683808335e-006	1.185434e+001	-2.784128e-002	4.159319e-001
7.500041051425004e-006	1.184640e+001	-2.785300e-002	4.159682e-001
7.500095786658342e-006	1.183052e+001	-2.787650e-002	4.160407e-001
7.500205257125018e-006	1.179874e+001	-2.792372e-002	4.161855e-001
7.500424198058371e-006	1.173517e+001	-2.801905e-002	4.164747e-001
7.500862079925075e-006	1.160789e+001	-2.821322e-002	4.170511e-001
7.501737843658484e-006	1.135295e+001	-2.861386e-002	4.181973e-001
7.503111824870165e-006	1.095212e+001	-2.927268e-002	4.199787e-001
7.505038618126667e-006	1.038897e+001	-3.025649e-002	4.224437e-001
7.507355675965557e-006	9.711526e+000	-3.151325e-002	4.253678e-001
7.508257149543450e-006	9.448217e+000	-3.200833e-002	4.264918e-001
7.508816208297025e-006	9.291452e+000	-3.228622e-002	4.271832e-001
7.508881882492849e-006	9.274750e+000	-3.228712e-002	4.272641e-001
7.509013230884497e-006	9.253581e+000	-3.197063e-002	4.274258e-001
7.509238812472956e-006	9.343655e+000	-2.993931e-002	4.277041e-001
7.509445839762846e-006	9.733161e+000	-2.518246e-002	4.279613e-001
7.509641587862125e-006	1.058221e+001	-1.678544e-002	4.282084e-001
7.509784784179378e-006	1.160615e+001	-7.189791e-003	4.283945e-001
7.510000000000001e-006	1.394273e+001	1.116090e-002	4.286823e-001
7.510019294228313e-006	1.420645e+001	1.319258e-002	4.287094e-001
7.510057882684935e-006	1.475162e+001	1.734637e-002	4.287639e-001
7.510135059598181e-006	1.594364e+001	2.604870e-002	4.288761e-001
7.510289413424672e-006	1.870925e+001	4.423644e-002	4.291133e-001
7.510560852892215e-006	2.446433e+001	7.624982e-002	4.295616e-001
7.510736364648344e-006	2.836073e+001	9.539026e-002	4.298742e-001
7.510859592617569e-006	3.083770e+001	1.065442e-001	4.301088e-001
7.510991277809309e-006	3.297001e+001	1.157464e-001	4.303701e-001
7.511076784254870e-006	3.405424e+001	1.201996e-001	4.305445e-001
7.511169892791128e-006	3.502678e+001	1.237778e-001	4.307382e-001
7.511272861268044e-006	3.591426e+001	1.267042e-001	4.309557e-001
7.511401442673004e-006	3.675005e+001	1.291648e-001	4.312306e-001
7.511483099819147e-006	3.708489e+001	1.299233e-001	4.314067e-001
7.511579786654161e-006	3.730623e+001	1.300313e-001	4.316163e-001
7.511639599573808e-006	3.738304e+001	1.298323e-001	4.317463e-001
7.511694088962204e-006	3.743078e+001	1.295107e-001	4.318649e-001
7.511758939832875e-006	3.746854e+001	1.290442e-001	4.320061e-001
7.511822494123989e-006	3.749287e+001	1.285331e-001	4.321446e-001
7.511890876799623e-006	3.750948e+001	1.279442e-001	4.322936e-001
7.511955026533078e-006	3.751973e+001	1.273693e-001	4.324334e-001
7.512028296718319e-006	3.752707e+001	1.266970e-001	4.325931e-001
7.512099161148504e-006	3.753175e+001	1.260388e-001	4.327475e-001
7.512186859632705e-006	3.753526e+001	1.252196e-001	4.329387e-001
7.512272251638398e-006	3.753757e+001	1.244217e-001	4.331249e-001
7.512389191527479e-006	3.753952e+001	1.233327e-001	4.333798e-001
7.512505285501759e-006	3.754102e+001	1.222591e-001	4.336329e-001
7.512686696717867e-006	3.754271e+001	1.205983e-001	4.340283e-001
7.512875416809626e-006	3.754436e+001	1.188967e-001	4.344397e-001
7.513230787472854e-006	3.754698e+001	1.157595e-001	4.352142e-001
7.513649762885092e-006	3.754998e+001	1.121824e-001	4.361273e-001
7.514487713709568e-006	3.755521e+001	1.053782e-001	4.379531e-001
7.515574239868770e-006	3.756170e+001	9.710879e-002	4.403200e-001
7.516701976725492e-006	3.756783e+001	8.922935e-002	4.427757e-001
7.518226728400228e-006	3.757618e+001	7.960222e-002	4.460947e-001
7.519889921006807e-006	3.758475e+001	7.030939e-002	4.497132e-001
7.522158596080022e-006	3.759662e+001	5.936899e-002	4.546461e-001
7.524589638043243e-006	3.760886e+001	4.958992e-002	4.599279e-001
7.528105540260908e-006	3.762680e+001	3.823190e-002	4.675595e-001
7.531702201373349e-006	3.764470e+001	2.931011e-002	4.753572e-001
7.536680511279316e-006	3.766974e+001	2.036264e-002	4.861348e-001
7.542012926610140e-006	3.769613e+001	1.364356e-002	4.976603e-001
7.547240186919701e-006	3.772226e+001	9.204235e-003	5.089384e-001
7.552292096816951e-006	3.774716e+001	6.326186e-003	5.198182e-001
7.557351426678515e-006	3.777237e+001	4.388154e-003	5.306935e-001
7.562709391390344e-006	3.779876e+001	3.027945e-003	5.421871e-001
7.569173668677832e-006	3.783089e+001	1.981608e-003	5.560215e-001
7.576699732323414e-006	3.786797e+001	1.256129e-003	5.720825e-001
7.586124291510799e-006	3.791471e+001	7.716141e-004	5.921224e-001
7.598047744361507e-006	3.797353e+001	4.890196e-004	6.173536e-001
7.614326788480835e-006	3.805415e+001	3.479601e-004	6.515602e-001
7.638788861248055e-006	3.817496e+001	2.937566e-004	7.023705e-001
7.680001076879232e-006	3.837889e+001	2.811325e-004	7.860069e-001
7.762425508141583e-006	3.878652e+001	2.795352e-004	9.443061e-001
7.927274370666287e-006	3.960302e+001	2.773067e-004	1.227855e+000
8.122586870666287e-006	4.057191e+001	2.748225e-004	1.502811e+000
8.317899370666288e-006	4.154336e+001	2.725656e-004	1.695237e+000
8.513211870666288e-006	4.251716e+001	2.704767e-004	1.792256e+000
8.708524370666289e-006	4.349395e+001	2.683830e-004	1.813787e+000
8.711576128478788e-006	4.350916e+001	2.683863e-004	1.813304e+000
8.717679644103788e-006	4.353973e+001	2.683998e-004	1.811448e+000
8.729886675353788e-006	4.360087e+001	2.682891e-004	1.807427e+000
8.747525145084166e-006	4.368923e+001	2.681227e-004	1.800781e+000
8.782802084544924e-006	4.386603e+001	2.677856e-004	1.785940e+000
8.785190349768503e-006	4.387800e+001	2.677619e-004	1.784794e+000
8.787578614992080e-006	4.388997e+001	2.677383e-004	1.783634e+000
8.789966880215659e-006	4.390195e+001	2.677149e-004	1.782458e+000
8.792355145439236e-006	4.391392e+001	2.676917e-004	1.781267e+000
8.794743410662815e-006	4.392589e+001	2.676687e-004	1.780061e+000
8.797131675886392e-006	4.393787e+001	2.676458e-004	1.778839e+000
8.799519941109971e-006	4.394984e+001	2.676231e-004	1.777603e+000
8.799704617877278e-006	4.395076e+001	2.676213e-004	1.777506e+000
8.800073971411892e-006	4.395262e+001	2.676177e-004	1.777313e+000
8.800812678481121e-006	4.395632e+001	2.676106e-004	1.776926e+000
8.801291491346923e-006	4.395872e+001	2.676060e-004	1.776674e+000
8.801561456718270e-006	4.396008e+001	2.676034e-004	1.776532e+000
8.801765629257455e-006	4.396110e+001	2.676015e-004	1.776424e+000
8.801956118921272e-006	4.396206e+001	2.675996e-004	1.776323e+000
8.802157237124256e-006	4.396306e+001	2.675977e-004	1.776217e+000
8.802392793392113e-006	4.396424e+001	2.675954e-004	1.776092e+000
8.802608692377345e-006	4.396533e+001	2.675934e-004	1.775978e+000
8.802842096697030e-006	4.396650e+001	2.675911e-004	1.775854e+000
8.803065274350307e-006	4.396762e+001	2.675890e-004	1.775736e+000
8.803307087397734e-006	4.396883e+001	2.675866e-004	1.775607e+000
8.803552772051482e-006	4.397006e+001	2.675843e-004	1.775476e+000
8.803824397374133e-006	4.397142e+001	2.675817e-004	1.775331e+000
8.804114390699676e-006	4.397288e+001	2.675789e-004	1.775177e+000
8.804440118743277e-006	4.397451e+001	2.675758e-004	1.775002e+000
8.804796349611931e-006	4.397630e+001	2.675723e-004	1.774812e+000
8.805196170376002e-006	4.397830e+001	2.675685e-004	1.774597e+000
8.805641328979785e-006	4.398053e+001	2.675642e-004	1.774358e+000
8.806169878704054e-006	4.398318e+001	2.675591e-004	1.774073e+000
8.806580544722421e-006	4.398524e+001	2.675552e-004	1.773852e+000
8.806896318413457e-006	4.398683e+001	2.675522e-004	1.773681e+000
8.807255717145188e-006	4.398863e+001	2.675487e-004	1.773486e+000
8.807644166450941e-006	4.399058e+001	2.675450e-004	1.773275e+000
8.807896365836049e-006	4.399184e+001	2.675425e-004	1.773138e+000
8.808173929807864e-006	4.399323e+001	2.675399e-004	1.772987e+000
8.808517252359232e-006	4.399495e+001	2.675366e-004	1.772800e+000
8.808934062334225e-006	4.399704e+001	2.675326e-004	1.772572e+000
8.809413201617258e-006	4.399945e+001	2.675280e-004	1.772310e+000
8.810055682983324e-006	4.400267e+001	2.675218e-004	1.771957e+000
8.810897067481322e-006	4.400689e+001	2.675137e-004	1.771494e+000
8.812156507963514e-006	4.401321e+001	2.675016e-004	1.770796e+000
8.813916469650978e-006	4.402203e+001	2.674847e-004	1.769814e+000
8.816360953420749e-006	4.403429e+001	2.674613e-004	1.768434e+000
8.820334915276055e-006	4.405422e+001	2.674232e-004	1.766151e+000
8.875970381250340e-006	4.433337e+001	2.668913e-004	1.728858e+000
8.939553770935236e-006	4.465265e+001	2.662855e-004	1.674539e+000
9.066720550305029e-006	4.529198e+001	2.650726e-004	1.535509e+000
9.262033050305030e-006	4.627574e+001	2.632075e-004	1.275659e+000
9.314687500000000e-006	4.654129e+001	2.627015e-004	1.193678e+000
9.414691100610060e-006	4.704598e+001	2.617274e-004	1.021549e+000
9.428306657665766e-006	4.711472e+001	2.615940e-004	9.966422e-001
9.441922214721472e-006	4.718347e+001	2.614602e-004	9.715162e-001
9.455537771777178e-006	4.725223e+001	2.613259e-004	9.461707e-001
