Freq.	V(Vout+,Vout-)
Step Information: Rl=4  (Run: 1/7)
2.57157157157155e+005	(-3.14394416948476e+001dB,-7.86039677536916e+001°)
2.57357357357355e+005	(-3.14599468543356e+001dB,-7.86219285379563e+001°)
2.57557557557555e+005	(-3.14804042611320e+001dB,-7.86398259666185e+001°)
2.57757757757755e+005	(-3.15008141111509e+001dB,-7.86576603852987e+001°)
2.57957957957956e+005	(-3.15211765991860e+001dB,-7.86754321370915e+001°)
2.58158158158156e+005	(-3.15414919189180e+001dB,-7.86931415625885e+001°)
2.58358358358356e+005	(-3.15617602629238e+001dB,-7.87107889999010e+001°)
2.58558558558556e+005	(-3.15819818226835e+001dB,-7.87283747846827e+001°)
2.58758758758756e+005	(-3.16021567885892e+001dB,-7.87458992501517e+001°)
2.58958958958957e+005	(-3.16222853499525e+001dB,-7.87633627271128e+001°)
2.59159159159157e+005	(-3.16423676950125e+001dB,-7.87807655439794e+001°)
2.59359359359357e+005	(-3.16624040109437e+001dB,-7.87981080267947e+001°)
2.59559559559557e+005	(-3.16823944838634e+001dB,-7.88153904992532e+001°)
2.59759759759757e+005	(-3.17023392988395e+001dB,-7.88326132827218e+001°)
2.59959959959958e+005	(-3.17222386398984e+001dB,-7.88497766962609e+001°)
2.60160160160158e+005	(-3.17420926900318e+001dB,-7.88668810566447e+001°)
2.60360360360358e+005	(-3.17619016312051e+001dB,-7.88839266783817e+001°)
2.60560560560558e+005	(-3.17816656443637e+001dB,-7.89009138737352e+001°)
2.60760760760758e+005	(-3.18013849094413e+001dB,-7.89178429527429e+001°)
2.60960960960959e+005	(-3.18210596053666e+001dB,-7.89347142232370e+001°)
2.61161161161159e+005	(-3.18406899100705e+001dB,-7.89515279908636e+001°)
2.61361361361359e+005	(-3.18602760004935e+001dB,-7.89682845591023e+001°)
2.61561561561559e+005	(-3.18798180525926e+001dB,-7.89849842292848e+001°)
2.61761761761759e+005	(-3.18993162413482e+001dB,-7.90016273006146e+001°)
2.61961961961960e+005	(-3.19187707407713e+001dB,-7.90182140701853e+001°)
2.62162162162160e+005	(-3.19381817239102e+001dB,-7.90347448329992e+001°)
2.62362362362360e+005	(-3.19575493628573e+001dB,-7.90512198819858e+001°)
2.62562562562560e+005	(-3.19768738287559e+001dB,-7.90676395080199e+001°)
2.62762762762760e+005	(-3.19961552918073e+001dB,-7.90840039999395e+001°)
2.62962962962961e+005	(-3.20153939212765e+001dB,-7.91003136445639e+001°)
2.63163163163161e+005	(-3.20345898854999e+001dB,-7.91165687267109e+001°)
2.63363363363361e+005	(-3.20537433518909e+001dB,-7.91327695292146e+001°)
2.63563563563561e+005	(-3.20728544869471e+001dB,-7.91489163329422e+001°)
2.63763763763761e+005	(-3.20919234562563e+001dB,-7.91650094168115e+001°)
2.63963963963962e+005	(-3.21109504245028e+001dB,-7.91810490578077e+001°)
2.64164164164162e+005	(-3.21299355554742e+001dB,-7.91970355310000e+001°)
2.64364364364362e+005	(-3.21488790120671e+001dB,-7.92129691095580e+001°)
2.64564564564562e+005	(-3.21677809562937e+001dB,-7.92288500647685e+001°)
2.64764764764762e+005	(-3.21866415492877e+001dB,-7.92446786660512e+001°)
2.64964964964963e+005	(-3.22054609513106e+001dB,-7.92604551809752e+001°)
2.65165165165163e+005	(-3.22242393217576e+001dB,-7.92761798752745e+001°)
2.65365365365363e+005	(-3.22429768191637e+001dB,-7.92918530128640e+001°)
2.65565565565563e+005	(-3.22616736012096e+001dB,-7.93074748558547e+001°)
2.65765765765763e+005	(-3.22803298247275e+001dB,-7.93230456645695e+001°)
2.65965965965964e+005	(-3.22989456457071e+001dB,-7.93385656975582e+001°)
2.66166166166164e+005	(-3.23175212193015e+001dB,-7.93540352116124e+001°)
2.66366366366364e+005	(-3.23360566998325e+001dB,-7.93694544617809e+001°)
2.66566566566564e+005	(-3.23545522407968e+001dB,-7.93848237013841e+001°)
2.66766766766764e+005	(-3.23730079948714e+001dB,-7.94001431820285e+001°)
2.66966966966965e+005	(-3.23914241139193e+001dB,-7.94154131536216e+001°)
2.67167167167165e+005	(-3.24098007489948e+001dB,-7.94306338643862e+001°)
2.67367367367365e+005	(-3.24281380503496e+001dB,-7.94458055608740e+001°)
2.67567567567565e+005	(-3.24464361674376e+001dB,-7.94609284879802e+001°)
2.67767767767765e+005	(-3.24646952489206e+001dB,-7.94760028889573e+001°)
2.67967967967966e+005	(-3.24829154426740e+001dB,-7.94910290054289e+001°)
2.68168168168166e+005	(-3.25010968957914e+001dB,-7.95060070774028e+001°)
2.68368368368366e+005	(-3.25192397545906e+001dB,-7.95209373432854e+001°)
2.68568568568566e+005	(-3.25373441646185e+001dB,-7.95358200398942e+001°)
2.68768768768766e+005	(-3.25554102706563e+001dB,-7.95506554024716e+001°)
2.68968968968967e+005	(-3.25734382167248e+001dB,-7.95654436646976e+001°)
2.69169169169167e+005	(-3.25914281460893e+001dB,-7.95801850587029e+001°)
2.69369369369367e+005	(-3.26093802012650e+001dB,-7.95948798150821e+001°)
2.69569569569567e+005	(-3.26272945240216e+001dB,-7.96095281629054e+001°)
2.69769769769767e+005	(-3.26451712553888e+001dB,-7.96241303297325e+001°)
2.69969969969968e+005	(-3.26630105356607e+001dB,-7.96386865416238e+001°)
2.70170170170168e+005	(-3.26808125044012e+001dB,-7.96531970231537e+001°)
2.70370370370368e+005	(-3.26985773004485e+001dB,-7.96676619974221e+001°)
2.70570570570568e+005	(-3.27163050619203e+001dB,-7.96820816860671e+001°)
2.70770770770768e+005	(-3.27339959262181e+001dB,-7.96964563092765e+001°)
2.70970970970968e+005	(-3.27516500300324e+001dB,-7.97107860857996e+001°)
2.71171171171169e+005	(-3.27692675093472e+001dB,-7.97250712329595e+001°)
2.71371371371369e+005	(-3.27868484994449e+001dB,-7.97393119666643e+001°)
2.71571571571569e+005	(-3.28043931349104e+001dB,-7.97535085014184e+001°)
2.71771771771769e+005	(-3.28219015496364e+001dB,-7.97676610503345e+001°)
2.71971971971969e+005	(-3.28393738768274e+001dB,-7.97817698251443e+001°)
2.72172172172170e+005	(-3.28568102490045e+001dB,-7.97958350362101e+001°)
2.72372372372370e+005	(-3.28742107980100e+001dB,-7.98098568925357e+001°)
2.72572572572570e+005	(-3.28915756550114e+001dB,-7.98238356017773e+001°)
2.72772772772770e+005	(-3.29089049505063e+001dB,-7.98377713702543e+001°)
2.72972972972970e+005	(-3.29261988143266e+001dB,-7.98516644029603e+001°)
2.73173173173171e+005	(-3.29434573756427e+001dB,-7.98655149035736e+001°)
2.73373373373371e+005	(-3.29606807629682e+001dB,-7.98793230744678e+001°)
2.73573573573571e+005	(-3.29778691041637e+001dB,-7.98930891167221e+001°)
2.73773773773771e+005	(-3.29950225264414e+001dB,-7.99068132301317e+001°)
2.73973973973971e+005	(-3.30121411563692e+001dB,-7.99204956132182e+001°)
2.74174174174172e+005	(-3.30292251198747e+001dB,-7.99341364632395e+001°)
2.74374374374372e+005	(-3.30462745422498e+001dB,-7.99477359762002e+001°)
2.74574574574572e+005	(-3.30632895481542e+001dB,-7.99612943468611e+001°)
2.74774774774772e+005	(-3.30802702616201e+001dB,-7.99748117687494e+001°)
2.74974974974972e+005	(-3.30972168060558e+001dB,-7.99882884341683e+001°)
2.75175175175173e+005	(-3.31141293042499e+001dB,-8.00017245342069e+001°)
2.75375375375373e+005	(-3.31310078783752e+001dB,-8.00151202587493e+001°)
2.75575575575573e+005	(-3.31478526499928e+001dB,-8.00284757964847e+001°)
2.75775775775773e+005	(-3.31646637400560e+001dB,-8.00417913349164e+001°)
2.75975975975973e+005	(-3.31814412689138e+001dB,-8.00550670603712e+001°)
2.76176176176174e+005	(-3.31981853563154e+001dB,-8.00683031580086e+001°)
2.76376376376374e+005	(-3.32148961214136e+001dB,-8.00814998118302e+001°)
2.76576576576574e+005	(-3.32315736827687e+001dB,-8.00946572046882e+001°)
2.76776776776774e+005	(-3.32482181583523e+001dB,-8.01077755182950e+001°)
2.76976976976974e+005	(-3.32648296655510e+001dB,-8.01208549332318e+001°)
2.77177177177175e+005	(-3.32814083211702e+001dB,-8.01338956289570e+001°)
2.77377377377375e+005	(-3.32979542414377e+001dB,-8.01468977838158e+001°)
2.77577577577575e+005	(-3.33144675420074e+001dB,-8.01598615750482e+001°)
2.77777777777775e+005	(-3.33309483379628e+001dB,-8.01727871787975e+001°)
2.77977977977975e+005	(-3.33473967438207e+001dB,-8.01856747701193e+001°)
2.78178178178176e+005	(-3.33638128735351e+001dB,-8.01985245229895e+001°)
2.78378378378376e+005	(-3.33801968405000e+001dB,-8.02113366103125e+001°)
2.78578578578576e+005	(-3.33965487575535e+001dB,-8.02241112039299e+001°)
2.78778778778776e+005	(-3.34128687369814e+001dB,-8.02368484746285e+001°)
2.78978978978976e+005	(-3.34291568905198e+001dB,-8.02495485921481e+001°)
2.79179179179177e+005	(-3.34454133293598e+001dB,-8.02622117251899e+001°)
2.79379379379377e+005	(-3.34616381641497e+001dB,-8.02748380414243e+001°)
2.79579579579577e+005	(-3.34778315049993e+001dB,-8.02874277074987e+001°)
2.79779779779777e+005	(-3.34939934614826e+001dB,-8.02999808890455e+001°)
2.79979979979977e+005	(-3.35101241426416e+001dB,-8.03124977506895e+001°)
2.80180180180178e+005	(-3.35262236569895e+001dB,-8.03249784560561e+001°)
2.80380380380378e+005	(-3.35422921125136e+001dB,-8.03374231677782e+001°)
2.80580580580578e+005	(-3.35583296166791e+001dB,-8.03498320475043e+001°)
2.80780780780778e+005	(-3.35743362764322e+001dB,-8.03622052559057e+001°)
2.80980980980978e+005	(-3.35903121982029e+001dB,-8.03745429526840e+001°)
2.81181181181179e+005	(-3.36062574879088e+001dB,-8.03868452965782e+001°)
2.81381381381379e+005	(-3.36221722509577e+001dB,-8.03991124453721e+001°)
2.81581581581579e+005	(-3.36380565922512e+001dB,-8.04113445559017e+001°)
2.81781781781779e+005	(-3.36539106161875e+001dB,-8.04235417840620e+001°)
2.81981981981979e+005	(-3.36697344266646e+001dB,-8.04357042848139e+001°)
2.82182182182180e+005	(-3.36855281270834e+001dB,-8.04478322121919e+001°)
2.82382382382380e+005	(-3.37012918203506e+001dB,-8.04599257193104e+001°)
2.82582582582580e+005	(-3.37170256088821e+001dB,-8.04719849583707e+001°)
2.82782782782780e+005	(-3.37327295946054e+001dB,-8.04840100806681e+001°)
2.82982982982980e+005	(-3.37484038789631e+001dB,-8.04960012365981e+001°)
2.83183183183181e+005	(-3.37640485629156e+001dB,-8.05079585756637e+001°)
2.83383383383381e+005	(-3.37796637469441e+001dB,-8.05198822464816e+001°)
2.83583583583581e+005	(-3.37952495310535e+001dB,-8.05317723967891e+001°)
2.83783783783781e+005	(-3.38108060147754e+001dB,-8.05436291734502e+001°)
2.83983983983981e+005	(-3.38263332971706e+001dB,-8.05554527224625e+001°)
2.84184184184182e+005	(-3.38418314768324e+001dB,-8.05672431889630e+001°)
2.84384384384382e+005	(-3.38573006518892e+001dB,-8.05790007172354e+001°)
2.84584584584582e+005	(-3.38727409200073e+001dB,-8.05907254507153e+001°)
2.84784784784782e+005	(-3.38881523783938e+001dB,-8.06024175319972e+001°)
2.84984984984982e+005	(-3.39035351237993e+001dB,-8.06140771028402e+001°)
2.85185185185182e+005	(-3.39188892525203e+001dB,-8.06257043041747e+001°)
2.85385385385383e+005	(-3.39342148604027e+001dB,-8.06372992761076e+001°)
2.85585585585583e+005	(-3.39495120428437e+001dB,-8.06488621579293e+001°)
2.85785785785783e+005	(-3.39647808947952e+001dB,-8.06603930881188e+001°)
2.85985985985983e+005	(-3.39800215107657e+001dB,-8.06718922043501e+001°)
2.86186186186183e+005	(-3.39952339848236e+001dB,-8.06833596434980e+001°)
2.86386386386384e+005	(-3.40104184105995e+001dB,-8.06947955416437e+001°)
2.86586586586584e+005	(-3.40255748812888e+001dB,-8.07062000340809e+001°)
2.86786786786784e+005	(-3.40407034896545e+001dB,-8.07175732553212e+001°)
2.86986986986984e+005	(-3.40558043280296e+001dB,-8.07289153390997e+001°)
2.87187187187184e+005	(-3.40708774883196e+001dB,-8.07402264183810e+001°)
2.87387387387385e+005	(-3.40859230620051e+001dB,-8.07515066253644e+001°)
2.87587587587585e+005	(-3.41009411401445e+001dB,-8.07627560914895e+001°)
2.87787787787785e+005	(-3.41159318133761e+001dB,-8.07739749474418e+001°)
2.87987987987985e+005	(-3.41308951719209e+001dB,-8.07851633231581e+001°)
2.88188188188185e+005	(-3.41458313055850e+001dB,-8.07963213478314e+001°)
2.88388388388386e+005	(-3.41607403037619e+001dB,-8.08074491499170e+001°)
2.88588588588586e+005	(-3.41756222554352e+001dB,-8.08185468571372e+001°)
2.88788788788786e+005	(-3.41904772491805e+001dB,-8.08296145964868e+001°)
2.88988988988986e+005	(-3.42053053731684e+001dB,-8.08406524942380e+001°)
2.89189189189186e+005	(-3.42201067151665e+001dB,-8.08516606759460e+001°)
2.89389389389387e+005	(-3.42348813625418e+001dB,-8.08626392664538e+001°)
2.89589589589587e+005	(-3.42496294022632e+001dB,-8.08735883898971e+001°)
2.89789789789787e+005	(-3.42643509209036e+001dB,-8.08845081697097e+001°)
2.89989989989987e+005	(-3.42790460046423e+001dB,-8.08953987286282e+001°)
2.90190190190187e+005	(-3.42937147392675e+001dB,-8.09062601886971e+001°)
2.90390390390388e+005	(-3.43083572101780e+001dB,-8.09170926712735e+001°)
2.90590590590588e+005	(-3.43229735023861e+001dB,-8.09278962970321e+001°)
2.90790790790788e+005	(-3.43375637005196e+001dB,-8.09386711859699e+001°)
2.90990990990988e+005	(-3.43521278888238e+001dB,-8.09494174574111e+001°)
2.91191191191188e+005	(-3.43666661511640e+001dB,-8.09601352300117e+001°)
2.91391391391389e+005	(-3.43811785710277e+001dB,-8.09708246217641e+001°)
2.91591591591589e+005	(-3.43956652315265e+001dB,-8.09814857500019e+001°)
2.91791791791789e+005	(-3.44101262153985e+001dB,-8.09921187314048e+001°)
2.91991991991989e+005	(-3.44245616050104e+001dB,-8.10027236820023e+001°)
2.92192192192189e+005	(-3.44389714823597e+001dB,-8.10133007171791e+001°)
2.92392392392390e+005	(-3.44533559290765e+001dB,-8.10238499516793e+001°)
2.92592592592590e+005	(-3.44677150264261e+001dB,-8.10343714996105e+001°)
2.92792792792790e+005	(-3.44820488553107e+001dB,-8.10448654744489e+001°)
2.92992992992990e+005	(-3.44963574962716e+001dB,-8.10553319890431e+001°)
2.93193193193190e+005	(-3.45106410294912e+001dB,-8.10657711556186e+001°)
2.93393393393391e+005	(-3.45248995347953e+001dB,-8.10761830857823e+001°)
2.93593593593591e+005	(-3.45391330916547e+001dB,-8.10865678905265e+001°)
2.93793793793791e+005	(-3.45533417791876e+001dB,-8.10969256802333e+001°)
2.93993993993991e+005	(-3.45675256761614e+001dB,-8.11072565646790e+001°)
2.94194194194191e+005	(-3.45816848609948e+001dB,-8.11175606530376e+001°)
2.94394394394392e+005	(-3.45958194117596e+001dB,-8.11278380538858e+001°)
2.94594594594592e+005	(-3.46099294061830e+001dB,-8.11380888752062e+001°)
2.94794794794792e+005	(-3.46240149216489e+001dB,-8.11483132243923e+001°)
2.94994994994992e+005	(-3.46380760352008e+001dB,-8.11585112082518e+001°)
2.95195195195192e+005	(-3.46521128235428e+001dB,-8.11686829330108e+001°)
2.95395395395393e+005	(-3.46661253630420e+001dB,-8.11788285043180e+001°)
2.95595595595593e+005	(-3.46801137297303e+001dB,-8.11889480272485e+001°)
2.95795795795793e+005	(-3.46940779993063e+001dB,-8.11990416063073e+001°)
2.95995995995993e+005	(-3.47080182471370e+001dB,-8.12091093454340e+001°)
2.96196196196193e+005	(-3.47219345482600e+001dB,-8.12191513480058e+001°)
2.96396396396394e+005	(-3.47358269773849e+001dB,-8.12291677168418e+001°)
2.96596596596594e+005	(-3.47496956088955e+001dB,-8.12391585542067e+001°)
2.96796796796794e+005	(-3.47635405168515e+001dB,-8.12491239618145e+001°)
2.96996996996994e+005	(-3.47773617749902e+001dB,-8.12590640408321e+001°)
2.97197197197194e+005	(-3.47911594567285e+001dB,-8.12689788918831e+001°)
2.97397397397395e+005	(-3.48049336351645e+001dB,-8.12788686150516e+001°)
2.97597597597595e+005	(-3.48186843830793e+001dB,-8.12887333098855e+001°)
2.97797797797795e+005	(-3.48324117729388e+001dB,-8.12985730754003e+001°)
2.97997997997995e+005	(-3.48461158768954e+001dB,-8.13083880100828e+001°)
2.98198198198195e+005	(-3.48597967667900e+001dB,-8.13181782118942e+001°)
2.98398398398396e+005	(-3.48734545141533e+001dB,-8.13279437782742e+001°)
2.98598598598596e+005	(-3.48870891902076e+001dB,-8.13376848061439e+001°)
2.98798798798796e+005	(-3.49007008658688e+001dB,-8.13474013919096e+001°)
2.98998998998996e+005	(-3.49142896117478e+001dB,-8.13570936314662e+001°)
2.99199199199196e+005	(-3.49278554981524e+001dB,-8.13667616202007e+001°)
2.99399399399397e+005	(-3.49413985950886e+001dB,-8.13764054529950e+001°)
2.99599599599597e+005	(-3.49549189722627e+001dB,-8.13860252242300e+001°)
2.99799799799797e+005	(-3.49684166990825e+001dB,-8.13956210277886e+001°)
3.00000000000000e+005	(-3.49818918446596e+001dB,-8.14051929570590e+001°)
Step Information: Rl=16  (Run: 7/7)
1.00000000000000e+005	(-3.35859886824817e+001dB,-1.07045683334320e+002°)
1.00200200200200e+005	(-3.34812966752159e+001dB,-1.07131175716782e+002°)
1.00400400400400e+005	(-3.33764537232337e+001dB,-1.07217277511026e+002°)
1.00600600600601e+005	(-3.32714577131893e+001dB,-1.07303995520035e+002°)
1.00800800800801e+005	(-3.31663065168545e+001dB,-1.07391336644769e+002°)
1.01001001001001e+005	(-3.30609979908782e+001dB,-1.07479307885905e+002°)
1.01201201201201e+005	(-3.29555299765423e+001dB,-1.07567916345599e+002°)
1.01401401401401e+005	(-3.28499002995148e+001dB,-1.07657169229299e+002°)
1.01601601601602e+005	(-3.27441067695999e+001dB,-1.07747073847588e+002°)
1.01801801801802e+005	(-3.26381471804839e+001dB,-1.07837637618067e+002°)
1.02002002002002e+005	(-3.25320193094786e+001dB,-1.07928868067281e+002°)
1.02202202202202e+005	(-3.24257209172611e+001dB,-1.08020772832678e+002°)
1.02402402402402e+005	(-3.23192497476096e+001dB,-1.08113359664620e+002°)
1.02602602602603e+005	(-3.22126035271362e+001dB,-1.08206636428426e+002°)
1.02802802802803e+005	(-3.21057799650159e+001dB,-1.08300611106467e+002°)
1.03003003003003e+005	(-3.19987767527118e+001dB,-1.08395291800299e+002°)
1.03203203203203e+005	(-3.18915915636967e+001dB,-1.08490686732849e+002°)
1.03403403403403e+005	(-3.17842220531706e+001dB,-1.08586804250640e+002°)
1.03603603603604e+005	(-3.16766658577748e+001dB,-1.08683652826071e+002°)
1.03803803803804e+005	(-3.15689205953016e+001dB,-1.08781241059739e+002°)
1.04004004004004e+005	(-3.14609838644001e+001dB,-1.08879577682818e+002°)
1.04204204204204e+005	(-3.13528532442778e+001dB,-1.08978671559488e+002°)
1.04404404404404e+005	(-3.12445262943983e+001dB,-1.09078531689414e+002°)
1.04604604604605e+005	(-3.11360005541743e+001dB,-1.09179167210280e+002°)
1.04804804804805e+005	(-3.10272735426568e+001dB,-1.09280587400384e+002°)
1.05005005005005e+005	(-3.09183427582192e+001dB,-1.09382801681280e+002°)
1.05205205205205e+005	(-3.08092056782375e+001dB,-1.09485819620491e+002°)
1.05405405405405e+005	(-3.06998597587659e+001dB,-1.09589650934267e+002°)
1.05605605605606e+005	(-3.05903024342070e+001dB,-1.09694305490420e+002°)
1.05805805805806e+005	(-3.04805311169783e+001dB,-1.09799793311208e+002°)
1.06006006006006e+005	(-3.03705431971732e+001dB,-1.09906124576295e+002°)
1.06206206206206e+005	(-3.02603360422170e+001dB,-1.10013309625768e+002°)
1.06406406406406e+005	(-3.01499069965185e+001dB,-1.10121358963228e+002°)
1.06606606606607e+005	(-3.00392533811160e+001dB,-1.10230283258948e+002°)
1.06806806806807e+005	(-2.99283724933181e+001dB,-1.10340093353103e+002°)
1.07007007007007e+005	(-2.98172616063394e+001dB,-1.10450800259072e+002°)
1.07207207207207e+005	(-2.97059179689311e+001dB,-1.10562415166819e+002°)
1.07407407407407e+005	(-2.95943388050053e+001dB,-1.10674949446342e+002°)
1.07607607607608e+005	(-2.94825213132546e+001dB,-1.10788414651217e+002°)
1.07807807807808e+005	(-2.93704626667654e+001dB,-1.10902822522202e+002°)
1.08008008008008e+005	(-2.92581600126261e+001dB,-1.11018184990947e+002°)
1.08208208208208e+005	(-2.91456104715284e+001dB,-1.11134514183768e+002°)
1.08408408408408e+005	(-2.90328111373636e+001dB,-1.11251822425525e+002°)
1.08608608608608e+005	(-2.89197590768125e+001dB,-1.11370122243582e+002°)
